time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t0.90,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
1.1621,3750.130270957947,-21.41246795654297,24.17864990234375,0.0,30,0,5,240,0,0.2,0.10991477966308238,-0.15348815917969105,0.10991477966308238,0.15348815917969105,0.0,0.0,False,False,False,False,0,0
1.2627,3750.210216522217,-21.27354621887207,24.140396118164062,0.0,30,0,5,240,0,0.2,0.13892173767089844,-0.0382537841796875,0.13892173767089844,0.0382537841796875,0.0,0.0,False,False,False,False,0,0
1.3132,3750.2902188301086,-21.3364372253418,24.180084228515625,0.0,30,0,5,240,0,0.2,-0.06289100646973012,0.0396881103515625,0.06289100646973012,0.0396881103515625,0.0,0.0,False,False,False,False,0,0
1.4139,3750.369488477707,-21.19998550415039,24.022628784179688,0.0,30,0,5,240,0,0.2,0.1364517211914098,-0.1574554443359375,0.1364517211914098,0.1574554443359375,0.0,0.0,False,False,False,False,0,0
1.5145,3750.449766635895,-21.3616943359375,24.25927734375,0.0,30,0,5,240,0,0.2,-0.16170883178710938,0.2366485595703125,0.16170883178710938,0.2366485595703125,0.0,0.0,False,False,False,False,0,0
1.5646,3750.529954433441,-21.414587020874023,23.831207275390625,0.0,30,0,5,240,0,0.2,-0.05289268493652344,-0.428070068359375,0.05289268493652344,0.428070068359375,0.0,0.0,False,False,False,False,0,0
1.6655,3750.610455513001,-21.16476058959961,23.948562622070312,0.0,30,0,5,240,0,0.2,0.24982643127441406,0.1173553466796875,0.24982643127441406,0.1173553466796875,0.0,0.0,False,False,False,False,0,0
1.7159,3750.690860271454,-21.3507137298584,23.81869506835937,0.0,30,0,5,240,0,0.2,-0.18595314025878906,-0.12986755371094105,0.18595314025878906,0.12986755371094105,0.0,0.0,False,False,False,False,0,0
1.8161,3750.769728422165,-21.57624053955078,23.723175048828125,0.0,30,0,5,240,0,0.2,-0.2255268096923828,-0.09552001953124645,0.2255268096923828,0.09552001953124645,0.0,0.0,False,False,False,False,0,0
1.8665,3750.8504571914673,-21.64208984375,23.897781372070312,0.0,30,0,5,240,0,0.2,-0.06584930419921875,0.1746063232421875,0.06584930419921875,0.1746063232421875,0.0,0.0,False,False,False,False,0,0
1.9673,3750.930758476257,-21.37255096435547,24.019561767578125,0.0,30,0,5,240,0,0.2,0.26953887939453125,0.1217803955078125,0.26953887939453125,0.1217803955078125,0.0,0.0,False,False,False,False,0,0
2.0682,3751.009759664536,-21.347545623779297,23.950851440429688,0.0,30,0,5,240,0,0.2,0.025005340576171875,-0.0687103271484375,0.025005340576171875,0.0687103271484375,0.0,0.0,False,False,False,False,0,0
2.1183,3751.090109109879,-21.886594772338867,23.82379150390625,0.0,30,0,5,240,0,0.2,-0.5390491485595703,-0.1270599365234375,0.5390491485595703,0.1270599365234375,0.0,0.0,False,False,False,False,0,0
2.2191,3751.170834302902,-21.748876571655277,23.770492553710938,0.0,30,0,5,240,0,0.2,0.1377182006835902,-0.0532989501953125,0.1377182006835902,0.0532989501953125,0.0,0.0,False,False,False,False,0,0
2.2695,3751.25040602684,-21.528907775878903,24.061019897460938,0.0,30,0,5,240,0,0.2,0.2199687957763743,0.29052734375,0.2199687957763743,0.29052734375,0.0,0.0,False,False,False,False,0,0
2.37,3751.3300693035126,-21.726303100585938,23.9356689453125,0.0,30,0,5,240,0,0.2,-0.1973953247070348,-0.1253509521484375,0.1973953247070348,0.1253509521484375,0.0,0.0,False,False,False,False,0,0
2.4705,3751.410745859146,-21.957902908325195,23.898101806640625,0.0,30,0,5,240,0,0.2,-0.2315998077392578,-0.037567138671875,0.2315998077392578,0.037567138671875,0.0,0.0,False,False,False,False,0,0
2.5715,3751.4904520511623,-21.63409805297852,23.88417053222656,0.0,30,0,5,240,0,0.2,0.32380485534667613,-0.013931274414066053,0.32380485534667613,0.013931274414066053,0.0,0.0,False,False,False,False,0,0
2.6216,3751.570954799652,-22.09123420715332,24.05064392089844,0.0,30,0,5,240,0,0.2,-0.45713615417480113,0.1664733886718821,0.45713615417480113,0.1664733886718821,0.0,0.0,False,False,False,False,0,0
2.7223,3751.6510763168335,-21.57469749450684,24.02305603027344,0.0,30,0,5,240,0,0.2,0.5165367126464808,-0.027587890625,0.5165367126464808,0.027587890625,0.0,0.0,False,False,False,False,0,0
2.7728,3751.7305228710175,-21.795249938964844,23.948562622070312,0.0,30,0,5,240,0,0.2,-0.22055244445800426,-0.07449340820312855,0.22055244445800426,0.07449340820312855,0.0,0.0,False,False,False,False,0,0
2.8232,3751.810651779175,-21.385854721069336,23.86700439453125,0.0,30,0,5,240,0,0.2,0.4093952178955078,-0.0815582275390625,0.4093952178955078,0.0815582275390625,0.0,0.0,False,False,False,False,0,0
2.9236,3751.891075134277,-21.66383552551269,23.98423767089844,0.0,30,0,5,240,0,0.2,-0.2779808044433558,0.11723327636719105,0.2779808044433558,0.11723327636719105,0.0,0.0,False,False,False,False,0,0
3.0239,3751.9712266922,-21.678760528564453,23.964324951171875,0.0,30,0,5,240,0,0.2,-0.014925003051761365,-0.019912719726566053,0.014925003051761365,0.019912719726566053,0.0,0.0,False,False,False,False,0,0
3.1242,3752.050868272781,-21.788352966308597,23.909927368164062,0.0,30,0,5,240,0,0.2,-0.10959243774414418,-0.0543975830078125,0.10959243774414418,0.0543975830078125,0.0,0.0,False,False,False,False,0,0
3.1745,3752.1306450366974,-21.61507606506348,23.8326416015625,0.0,30,0,5,240,0,0.2,0.1732769012451172,-0.0772857666015625,0.1732769012451172,0.0772857666015625,0.0,0.0,False,False,False,False,0,0
3.2752,3752.2109022140494,-21.674585342407227,23.83491516113281,0.0,30,0,5,240,0,0.2,-0.05950927734374645,0.0022735595703089473,0.05950927734374645,0.0022735595703089473,0.0,0.0,False,False,False,False,0,0
3.3254,3752.2908737659454,-21.943714141845703,23.91790771484375,0.0,30,0,5,240,0,0.2,-0.26912879943847656,0.08299255371094105,0.26912879943847656,0.08299255371094105,0.0,0.0,False,False,False,False,0,0
3.426,3752.37145280838,-21.325742721557617,23.68540954589844,0.0,30,0,5,240,0,0.2,0.6179714202880859,-0.23249816894530895,0.6179714202880859,0.23249816894530895,0.0,0.0,False,False,False,False,0,0
3.5268,3752.451452732086,-21.63650131225586,23.68809509277344,0.0,30,0,5,240,0,0.2,-0.3107585906982422,0.002685546875,0.3107585906982422,0.002685546875,0.0,0.0,False,False,False,False,0,0
3.5769,3752.531401157379,-21.18067169189453,23.807373046875,0.0,30,0,5,240,0,0.2,0.4558296203613281,0.11927795410155895,0.4558296203613281,0.11927795410155895,0.0,0.0,False,False,False,False,0,0
3.6774,3752.610899209976,-21.511585235595703,23.90145874023437,0.0,30,0,5,240,0,0.2,-0.3309135437011719,0.09408569335937145,0.3309135437011719,0.09408569335937145,0.0,0.0,False,False,False,False,0,0
3.7277,3752.6914541721344,-21.718860626220703,23.911788940429688,0.0,30,0,5,240,0,0.2,-0.207275390625,0.010330200195316053,0.207275390625,0.010330200195316053,0.0,0.0,False,False,False,False,0,0
3.8285,3752.7716398239136,-21.628284454345703,24.04281616210937,0.0,30,0,5,240,0,0.2,0.090576171875,0.13102722167968395,0.090576171875,0.13102722167968395,0.0,0.0,False,False,False,False,0,0
3.8788,3752.8513581752777,-21.284727096557617,23.861236572265625,0.0,30,0,5,240,0,0.2,0.34355735778808594,-0.18157958984374645,0.34355735778808594,0.18157958984374645,0.0,0.0,False,False,False,False,0,0
3.9794,3752.9314754009247,-21.665855407714844,23.701156616210938,0.0,30,0,5,240,0,0.2,-0.38112831115722656,-0.1600799560546875,0.38112831115722656,0.1600799560546875,0.0,0.0,False,False,False,False,0,0
4.0803,3753.01141166687,-21.287891387939453,23.711349487304688,0.0,30,0,5,240,0,0.2,0.3779640197753906,0.01019287109375,0.3779640197753906,0.01019287109375,0.0,0.0,False,False,False,False,0,0
4.1305,3753.09170126915,-21.4383544921875,23.864654541015625,0.0,30,0,5,240,0,0.2,-0.15046310424804688,0.1533050537109375,0.15046310424804688,0.1533050537109375,0.0,0.0,False,False,False,False,0,0
4.2314,3753.171962022781,-21.551197052001957,23.714599609375,0.0,30,0,5,240,0,0.2,-0.11284255981445668,-0.150054931640625,0.11284255981445668,0.150054931640625,0.0,0.0,False,False,False,False,0,0
4.2816,3753.251631498337,-21.269960403442383,23.63583374023437,0.0,30,0,5,240,0,0.2,0.28123664855957387,-0.07876586914062855,0.28123664855957387,0.07876586914062855,0.0,0.0,False,False,False,False,0,0
4.3823,3753.331873178482,-21.468969345092773,23.959640502929688,0.0,30,0,5,240,0,0.2,-0.19900894165039062,0.32380676269531605,0.19900894165039062,0.32380676269531605,0.0,0.0,False,False,False,False,0,0
4.4329,3753.4113936424255,-21.665855407714844,23.70077514648437,0.0,30,0,5,240,0,0.2,-0.1968860626220703,-0.25886535644531605,0.1968860626220703,0.25886535644531605,0.0,0.0,False,False,False,False,0,0
4.5339,3753.492181777954,-21.023813247680664,23.817947387695312,0.0,30,0,5,240,0,0.2,0.6420421600341797,0.11717224121094105,0.6420421600341797,0.11717224121094105,0.0,0.0,False,False,False,False,0,0
