time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t2.50,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
4.6345,2589.8394815921783,-21.78282928466797,11.502227783203123,0.0,30,0,5,240,240,0.0,-0.002651214599609375,0.056106567382810724,0.002651214599609375,0.056106567382810724,0.0,0.0,False,False,False,False,0,0
4.7349,2589.9195194244385,-21.555150985717773,11.4727783203125,0.0,30,0,5,240,240,0.0,0.2276782989501953,-0.029449462890623224,0.2276782989501953,0.029449462890623224,0.0,0.0,False,False,False,False,0,0
4.8354,2589.999577522278,-22.026582717895508,11.484420776367188,0.0,30,0,5,240,240,0.0,-0.4714317321777344,0.0116424560546875,0.4714317321777344,0.0116424560546875,0.0,0.0,False,False,False,False,0,0
4.8855,2590.0799334049225,-22.06789207458496,11.606597900390623,0.0,30,0,5,240,240,0.0,-0.041309356689453125,0.12217712402343572,0.041309356689453125,0.12217712402343572,0.0,0.0,False,False,False,False,0,0
4.9864,2590.1596760749817,-21.87689781188965,11.2994384765625,0.0,30,0,5,240,240,0.0,0.1909942626953125,-0.3071594238281232,0.1909942626953125,0.3071594238281232,0.0,0.0,False,False,False,False,0,0
5.0369,2590.240012645721,-21.9644775390625,11.843460083007812,0.0,30,0,5,240,240,0.0,-0.08757972717285156,0.5440216064453125,0.08757972717285156,0.5440216064453125,0.0,0.0,False,False,False,False,0,0
5.1379,2590.319399356842,-21.72527313232422,11.691497802734377,0.0,30,0,5,240,240,0.0,0.23920440673828125,-0.15196228027343572,0.23920440673828125,0.15196228027343572,0.0,0.0,False,False,False,False,0,0
5.1882,2590.399812936783,-21.476890563964844,11.552078247070312,0.0,30,0,5,240,240,0.0,0.248382568359375,-0.13941955566406428,0.248382568359375,0.13941955566406428,0.0,0.0,False,False,False,False,0,0
5.2889,2590.479974269867,-21.65519905090332,11.484848022460938,0.0,30,0,5,240,240,0.0,-0.17830848693847656,-0.067230224609375,0.17830848693847656,0.067230224609375,0.0,0.0,False,False,False,False,0,0
5.3894,2590.559900522232,-21.47813034057617,11.689956665039062,0.0,30,0,5,240,240,0.0,0.177068710327152,0.205108642578125,0.177068710327152,0.205108642578125,0.0,0.0,False,False,False,False,0,0
5.4398,2590.639960289001,-21.834754943847656,11.614791870117188,0.0,30,0,5,240,240,0.0,-0.3566246032714879,-0.075164794921875,0.3566246032714879,0.075164794921875,0.0,0.0,False,False,False,False,0,0
5.5404,2590.719995737076,-21.48305892944336,11.627655029296877,0.0,30,0,5,240,240,0.0,0.3516960144042969,0.012863159179689276,0.3516960144042969,0.012863159179689276,0.0,0.0,False,False,False,False,0,0
5.5905,2590.8003764152527,-21.194568634033203,11.609619140625,0.0,30,0,5,240,240,0.0,0.28849029541015625,-0.018035888671876776,0.28849029541015625,0.018035888671876776,0.0,0.0,False,False,False,False,0,0
5.6908,2590.8802630901337,-21.75035858154297,11.748809814453123,0.0,30,0,5,240,240,0.0,-0.5557899475097656,0.13919067382812322,0.5557899475097656,0.13919067382812322,0.0,0.0,False,False,False,False,0,0
5.7414,2590.960415840149,-21.40926551818848,11.660354614257812,0.0,30,0,5,240,240,0.0,0.34109306335448863,-0.08845520019531072,0.34109306335448863,0.08845520019531072,0.0,0.0,False,False,False,False,0,0
5.8421,2591.0393216609955,-21.40785026550293,11.92047119140625,0.0,30,0,5,240,240,0.0,0.0014152526855504277,0.2601165771484375,0.0014152526855504277,0.2601165771484375,0.0,0.0,False,False,False,False,0,0
5.9429,2591.1197493076324,-20.86495780944824,11.916397094726562,0.0,30,0,5,240,240,0.0,0.542892456054691,-0.0040740966796875,0.542892456054691,0.0040740966796875,0.0,0.0,False,False,False,False,0,0
5.9934,2591.200281381607,-21.191635131835938,12.006866455078123,0.0,30,0,5,240,240,0.0,-0.32667732238769887,0.09046936035156072,0.32667732238769887,0.09046936035156072,0.0,0.0,False,False,False,False,0,0
6.0936,2591.280342102051,-21.24996757507324,12.035552978515623,0.0,30,0,5,240,240,0.0,-0.058332443237301135,0.0286865234375,0.058332443237301135,0.0286865234375,0.0,0.0,False,False,False,False,0,0
6.1443,2591.360377073288,-21.306596755981445,11.925552368164062,0.0,30,0,5,240,240,0.0,-0.05662918090820668,-0.11000061035156072,0.05662918090820668,0.11000061035156072,0.0,0.0,False,False,False,False,0,0
6.2448,2591.440681219101,-21.31561279296875,12.210556030273438,0.0,30,0,5,240,240,0.0,-0.009016036987304688,0.285003662109375,0.009016036987304688,0.285003662109375,0.0,0.0,False,False,False,False,0,0
6.2949,2591.5209419727325,-21.39889907836914,12.356155395507812,0.0,30,0,5,240,240,0.0,-0.08328628540039062,0.145599365234375,0.08328628540039062,0.145599365234375,0.0,0.0,False,False,False,False,0,0
6.3955,2591.600498437881,-21.010072708129883,12.297561645507812,0.0,30,0,5,240,240,0.0,0.3888263702392578,-0.05859375,0.3888263702392578,0.05859375,0.0,0.0,False,False,False,False,0,0
6.4963,2591.681045293808,-21.110729217529297,12.465011596679688,0.0,30,0,5,240,240,0.0,-0.10065650939941406,0.167449951171875,0.10065650939941406,0.167449951171875,0.0,0.0,False,False,False,False,0,0
